,id,name,lat,lng
378,578f9e46cd10e76760d9cb68,ktc - korean traditional chicken,14.564309,121.031692
379,5bbb3951088158002c79e8fd,yechon korean restaurant mandaluyong branch,14.577316,121.032753
380,5cd28722d0a149002ceb7c25,matgalne korean restaurant,14.562622,121.02818
381,510bc92de4b032fae509e222,maru korean restaurant,14.565719399844616,121.02925541244652
382,51f8f9ee498e9572102df940,leega andong korean restaurant,14.565209,121.029935
383,4ed38ec830f81894b1fa8149,wook-ine korean restaurant,14.56518371405648,121.0302186012268
384,5143032ee4b0dc8f19c1efcd,leegea korean resto,14.564981282257184,121.03010843737113
385,5518082b498e64751797f566,san sung korean restaurant,14.56510355622473,121.03110591601852
386,4e3e888b7d8b0e961077d039,dona dona korean restaurant,14.564885373453073,121.02947022817693
387,50e50d39e4b00ecc2e8862bf,hanna place korean bbq,14.56477504116929,121.03000204819976
388,4e845796f5b9f979f055de18,kkachi korean restaurant,14.56475521006941,121.03126091930206
389,516024bfe4b0878cf352b358,gela korean restaurant,14.564434,121.029562
390,4f4dbf87e4b0272873118827,mirae bbq korean cuisine restaurant,14.564692,121.031871
391,4f5c73eae4b05cfda58e39c0,elijah korean restaurant,14.564732955556103,121.0321578104708
392,5076d10ce4b02e0aecb2ad33,matgalne korean restaurant,14.564309702237262,121.02964572026742
393,4c9e0ded7c096dcbf6eed0d1,chonkiwa korean restaurant,14.564532,121.031485
394,4d4d4f244aa3a093615841ae,mullebanga korean restaurant,14.564228,121.029657
395,4eda084bf790c045453b0360,token korean restaurant,14.564195395578768,121.02986206230504
396,5b719c8064c8e1002c0021fd,gaja korean kitchen,14.563983,121.029977
397,5b5059afcabcff002c91d4e7,tonico korean,14.589651,121.033874
398,4fd9a2c5c2ee161a1545564b,quick 24 korean restaurant and grocery,14.563252275183926,121.02967143058777
399,4e50fcb3b0fb088f3c30d933,lee jo korean restaurant,14.563020959482936,121.03125071519577
400,54a2ce14498e523cb033e8e7,danji korean restaurant,14.562671531118916,121.02848616085106
401,515331fbe4b093ede5a9098f,token korean resto,14.561542166927708,121.03003564479033
402,50644604e4b0974e7c16dbb9,the secret korean restaurant,14.565006,121.039772
403,58f327f0829b0c25eb7d8af3,ajhm korean bbq house,14.580575,121.012081
404,5e62214c5bed81000865256f,romantic baboy,14.563884,121.029017
427,4bde49af6198c9b6f6a413ff,minsok restaurant,14.563914894982824,121.03158224692874
430,4f1f8339e4b057da8bec5b8b,donu pork & beef grill,14.56230815973101,121.02895961598227
431,4c429752d7fad13af77809da,dong won garden,14.561880503077775,121.0286648124174
432,4b88fc34f964a520d31632e3,kaya,14.564760682342449,121.03619386178318
433,4f9160d0e4b0ff5a517a4119,jumong,14.564486218315295,121.03182551559051
434,4c5ea73285a1e21ed3b75c11,quick24,14.563338322652537,121.02938050958721
435,5df36ed6442f890008f6e448,premier the samgyupsal,14.561788,121.01402
436,5d9c8e6308f17c0008f3780e,muhan samgyupsal,14.560837,121.01103
